"Date","Topic1","Topic2","Topic3","Topic4","Topic5","Topic6","Topic7","Topic8","Topic9","Topic10","Topic11","Topic12","Topic13","Topic14","Topic15","Topic16","Topic17","Topic18","Topic19","Topic20","Topic21","Topic22","Topic23","Topic24","Topic25","Topic26","Topic27","Topic28","Topic29","Topic30","Topic31","Topic32","Topic33","Topic34","Topic35","Topic36","Topic37","Topic38","Topic39","Topic40","Topic41","Topic42","Topic43","Topic44","Topic45","Topic46","Topic47","Topic48","Topic49","Topic50","Topic51","Topic52","Topic53","Topic54","Topic55","Topic56","Topic57","Topic58","Topic59","Topic60","Topic61","Topic62","Topic63","Topic64","Topic65","Topic66","Topic67","Topic68","Topic69","Topic70","Topic71","Topic72","Topic73","Topic74","Topic75","Topic76","Topic77","Topic78","Topic79","Topic80","Topic81","Topic82","Topic83","Topic84","Topic85","Topic86","Topic87","Topic88","Topic89","Topic90","Topic91","Topic92","Topic93","Topic94","Topic95","Topic96","Topic97","Topic98","Topic99","Topic100"
2018-09-30,16,3,14,7,3,4,53,4,5,17,5,6,69,19,4,25,8,6,4,7,7,12,5,4,7,6,7,5,64,5,3,6,17,4,7,66,9,12,12,11,36,3,9,8,12,1,16,12,19,9,7,3,6,5,6,8,8,26,7,6,31,5,11,12,62,39,6,10,14,7,6,13,8,5,17,3,8,32,2,10,10,9,10,1,40,15,74,30,5,10,4,6,6,9,45,9,8,7,92,8
2018-10-01,8,4,1,2,2,1,11,0,0,4,3,3,22,0,2,14,13,4,2,2,1,2,0,2,3,3,4,2,14,3,3,4,1,2,4,23,4,5,1,2,19,1,4,1,4,3,12,4,3,0,4,2,2,2,2,1,3,17,7,3,9,5,4,5,5,12,1,3,4,4,5,3,5,0,10,4,5,16,1,2,0,12,3,1,9,5,9,3,0,0,3,3,2,6,21,9,4,3,14,14
2018-10-02,10,2,3,2,3,7,33,2,6,6,7,9,39,7,1,11,12,4,7,6,2,7,5,2,3,2,1,6,28,4,8,11,3,3,5,27,2,1,3,2,10,3,6,6,3,3,29,8,7,0,3,3,4,1,2,6,3,23,6,8,12,6,3,4,22,20,4,4,12,6,6,7,1,2,7,6,3,23,7,16,8,9,3,8,19,5,42,3,1,3,5,2,5,10,35,4,8,5,41,13
2018-10-03,23,3,6,4,5,8,29,5,6,7,10,5,46,4,3,21,9,11,2,7,5,8,2,4,2,8,2,3,31,6,9,7,7,5,2,38,7,5,5,6,48,5,4,3,6,6,19,11,3,6,14,1,2,7,4,5,8,18,5,2,15,6,7,9,33,25,4,8,5,0,4,2,6,2,16,4,7,22,10,25,6,20,9,5,18,8,41,4,3,3,3,8,3,6,40,3,9,5,52,26
2018-10-04,7,12,8,1,5,2,23,4,8,4,4,2,39,7,2,17,6,7,0,1,2,2,2,2,3,2,3,2,17,0,1,6,4,2,4,25,3,2,3,2,13,3,1,3,7,4,9,8,3,3,6,7,4,3,8,2,2,11,3,11,13,3,5,3,23,12,2,4,5,6,4,2,0,4,7,2,2,12,9,2,5,15,7,7,6,7,21,7,8,5,7,9,2,7,26,3,2,3,36,10
2018-10-05,10,6,3,10,3,6,33,3,7,9,2,4,46,1,4,16,32,4,1,4,4,0,4,5,6,3,5,4,35,2,9,2,10,3,3,54,5,4,9,5,15,6,5,2,5,9,16,5,5,5,6,0,9,4,1,6,4,21,3,12,19,4,5,7,47,26,3,7,7,3,8,4,5,3,19,5,4,18,5,9,1,17,4,8,19,7,57,3,6,4,6,7,2,7,32,8,4,2,46,14
2018-10-06,12,3,3,5,4,5,19,8,4,1,4,3,29,1,5,16,6,4,6,5,0,3,2,2,5,2,2,4,26,7,4,5,4,4,1,32,1,5,1,1,32,1,0,9,2,6,12,4,16,2,7,2,2,6,2,1,3,6,5,3,14,3,5,5,23,15,0,3,3,7,1,7,1,0,17,3,0,8,5,11,4,6,4,2,13,8,28,2,2,8,5,13,4,3,30,5,1,2,32,11
2018-10-07,4,0,2,3,2,5,17,0,8,3,2,7,37,2,3,24,6,3,3,5,2,4,2,1,8,4,3,3,25,2,5,4,3,6,2,37,3,3,4,4,24,7,4,6,2,2,29,4,3,5,3,7,5,5,1,3,3,11,4,5,9,2,3,6,11,27,5,2,3,2,2,0,2,2,9,0,3,18,4,8,3,14,3,5,18,9,23,5,3,3,0,0,5,8,21,7,4,4,20,13
2018-10-08,24,5,5,11,2,7,37,27,15,5,9,5,98,11,7,22,8,9,6,13,3,11,5,7,11,3,4,3,38,9,6,8,5,4,9,87,10,7,9,11,31,7,6,6,12,5,35,13,13,3,13,1,14,10,5,6,3,31,4,16,23,3,8,12,56,51,8,7,9,5,9,4,9,6,13,6,6,23,9,25,5,20,8,9,34,7,65,5,2,6,6,2,9,11,65,8,8,2,59,22
2018-10-09,18,5,2,1,2,1,8,1,3,1,1,3,30,0,2,6,7,0,0,3,1,3,1,7,4,2,4,3,10,2,5,1,3,3,3,18,1,0,3,5,13,1,1,3,1,4,17,0,0,4,5,2,0,5,2,2,1,13,2,2,9,1,1,1,5,10,1,7,0,0,1,2,4,2,11,0,1,3,2,7,4,11,1,5,12,5,8,0,0,2,1,6,1,2,20,5,2,2,10,7
2018-10-10,22,9,1,4,4,8,12,6,8,5,6,5,65,8,7,11,23,18,2,6,1,2,3,1,5,3,3,3,18,2,12,2,2,3,3,47,7,3,5,4,21,3,3,6,2,7,20,1,9,6,4,2,4,5,0,1,2,19,1,5,22,3,4,4,8,15,2,4,5,4,3,7,3,2,12,4,8,19,6,16,4,11,2,7,17,6,16,3,4,8,8,4,8,7,31,14,2,2,32,10
2018-10-11,18,4,3,5,6,8,20,1,3,5,0,2,50,11,4,21,9,12,3,1,3,5,7,4,11,1,8,6,39,7,8,7,6,3,7,70,3,4,10,5,28,7,9,5,6,5,60,4,5,1,6,2,4,3,4,2,6,14,3,3,29,4,7,1,20,26,7,6,4,4,5,6,5,4,13,7,6,23,9,58,2,24,4,7,27,8,22,3,1,8,2,5,6,19,22,1,3,4,47,19
2018-10-12,7,5,3,0,3,6,16,1,3,5,10,1,20,4,2,19,3,2,1,4,6,1,7,5,7,2,3,4,20,4,4,8,8,11,5,35,4,6,8,7,19,3,6,7,4,1,26,4,4,3,9,3,0,4,1,4,3,10,3,8,11,4,7,5,11,5,5,4,4,6,3,3,1,2,35,3,6,15,16,21,0,19,3,5,12,5,20,2,4,7,3,1,3,6,21,4,2,2,26,3
2018-10-13,7,5,2,5,4,3,8,1,4,7,1,2,22,3,2,11,7,3,2,5,2,6,3,6,3,5,2,4,23,3,2,4,4,8,4,26,2,2,2,5,26,3,9,2,6,5,16,6,3,5,9,3,1,3,6,5,6,4,2,4,25,1,5,1,13,19,0,6,2,2,8,5,3,4,11,5,2,12,14,8,2,13,8,0,13,9,17,6,2,2,6,3,1,3,27,4,8,1,24,7
2018-10-14,10,4,0,0,2,0,8,0,3,3,1,3,30,1,1,19,3,3,6,6,2,4,2,4,7,3,0,3,12,2,2,2,3,2,0,29,2,8,1,1,13,0,4,2,5,2,16,2,4,2,17,3,2,0,1,1,4,10,1,2,21,2,5,3,9,10,3,2,2,2,5,4,2,1,11,3,3,13,7,13,1,11,6,3,16,5,19,8,3,2,3,2,3,7,20,7,3,1,24,10
2018-10-15,6,6,5,3,2,5,18,1,6,3,8,3,44,0,7,17,10,3,8,3,7,4,5,4,2,5,3,6,24,7,3,6,4,2,6,48,3,6,5,3,31,4,4,6,6,12,28,7,8,0,7,4,5,8,2,3,16,13,7,3,41,2,5,9,11,21,5,4,6,9,4,9,1,6,14,3,4,16,7,28,1,16,5,1,16,6,28,6,6,5,6,6,3,8,26,7,8,4,31,11
2018-10-16,14,4,6,3,2,2,11,10,4,5,7,7,33,7,6,18,16,3,4,5,5,9,5,4,2,4,5,6,26,7,4,10,7,7,7,35,1,2,4,5,26,5,8,3,7,7,21,0,5,3,8,3,4,1,2,4,1,11,3,5,20,3,4,9,15,17,3,5,0,5,4,10,6,4,19,6,8,11,6,12,4,21,1,4,17,6,25,6,1,1,3,2,4,6,25,8,3,4,26,18
2018-10-17,12,2,2,6,2,6,28,1,4,5,2,3,49,3,2,13,7,5,2,5,6,5,5,9,8,4,2,11,28,5,8,3,5,6,4,40,4,7,5,3,29,7,6,10,6,5,13,5,12,8,10,6,2,8,9,8,9,21,7,7,19,0,2,6,32,25,5,10,4,3,8,6,3,1,20,7,4,17,4,8,1,22,5,3,25,9,33,10,3,5,1,1,2,9,28,7,3,5,34,13
2018-10-18,3,2,2,6,0,1,19,0,5,4,4,8,39,3,2,10,7,3,3,2,1,2,2,3,5,2,3,3,23,4,9,6,7,2,4,38,4,7,7,5,26,7,2,2,6,2,47,6,2,4,1,3,2,4,3,2,7,14,3,1,21,1,2,6,11,15,4,2,8,4,8,6,1,4,21,8,2,10,3,37,1,22,1,1,11,9,17,1,4,2,4,2,4,4,32,6,5,3,21,16
2018-10-19,2,4,4,0,5,9,20,2,1,6,4,3,52,4,3,14,7,2,0,6,7,1,5,6,3,6,4,0,35,3,3,8,11,6,2,41,6,3,8,5,21,6,2,4,1,3,23,10,5,5,5,2,4,8,4,6,6,21,4,2,20,5,6,9,32,27,1,5,6,5,6,6,3,0,23,3,5,10,8,32,2,22,4,7,17,11,27,6,7,3,4,6,4,11,40,10,7,2,39,26
2018-10-20,2,2,2,6,2,3,15,1,6,0,1,1,28,2,1,9,3,4,4,2,6,2,1,1,3,1,4,3,19,4,3,1,4,2,6,27,1,1,3,3,9,3,3,1,8,3,22,13,5,5,2,1,1,1,3,3,9,6,3,7,7,1,3,1,30,14,5,3,2,2,3,3,2,2,6,2,3,7,1,3,4,13,3,9,8,4,41,3,0,3,6,2,1,3,22,1,4,4,40,16
2018-10-21,1,3,3,8,2,1,27,1,5,3,7,2,52,2,3,15,4,3,1,3,1,2,1,5,2,2,6,2,17,2,4,3,7,2,2,29,6,2,6,1,24,3,1,1,3,1,20,4,2,7,12,2,1,3,1,2,3,15,1,8,12,6,2,4,25,17,2,4,0,1,4,12,5,4,11,4,4,12,2,29,8,12,2,1,10,6,27,8,4,5,3,5,3,7,30,2,5,2,43,15
2018-10-22,3,4,2,3,2,2,12,1,2,7,2,2,31,5,1,25,12,2,1,5,1,2,3,2,3,0,4,3,16,4,4,8,5,1,5,34,1,3,2,6,31,3,3,3,3,2,8,10,7,0,15,2,2,1,2,2,5,10,4,4,10,4,4,1,25,8,6,3,4,3,3,3,2,1,14,3,6,16,4,11,3,11,3,2,13,10,30,3,3,3,4,5,10,5,16,7,2,2,25,16
2018-10-23,9,2,2,8,2,0,20,1,3,2,1,0,20,6,2,20,8,5,3,5,7,4,6,5,3,10,9,3,17,7,4,9,2,1,10,53,5,1,2,7,19,10,4,4,5,3,14,2,1,7,11,1,3,6,0,6,4,20,4,0,18,1,3,9,37,19,0,7,7,1,9,8,4,9,15,3,4,10,6,9,4,7,4,3,22,8,39,3,2,7,1,3,3,8,29,5,6,2,48,14
2018-10-24,8,1,2,6,4,3,25,1,4,3,3,3,41,3,2,21,8,3,1,6,1,1,7,1,7,2,3,9,29,3,4,8,8,3,6,42,1,7,4,5,30,4,7,2,7,2,24,3,7,2,24,3,4,7,5,5,3,10,0,7,17,6,3,4,21,18,1,3,5,4,2,6,8,4,17,5,6,8,6,8,2,19,3,6,11,7,12,5,2,5,4,4,2,9,25,6,5,1,29,16
2018-10-25,9,3,3,9,2,4,32,5,7,1,4,6,48,4,6,29,19,15,3,3,7,5,3,6,10,10,8,6,49,5,3,9,4,2,10,43,6,6,3,7,20,18,12,4,13,7,37,18,5,2,19,4,1,6,3,7,9,15,1,3,20,3,3,8,64,21,2,2,4,1,6,5,3,2,11,6,6,22,7,15,2,19,3,2,23,9,40,5,5,5,9,2,8,14,24,4,2,9,51,11
2018-10-26,6,8,2,0,9,6,24,7,13,5,6,6,52,10,9,15,13,2,1,8,4,5,6,3,7,6,5,4,48,3,9,6,4,5,9,56,6,4,9,7,31,9,5,9,7,6,69,3,8,5,5,3,8,6,1,3,6,19,4,3,21,5,3,7,32,22,4,9,7,8,3,2,5,8,20,3,8,16,13,75,4,13,12,5,25,13,50,4,3,8,2,5,2,9,36,6,6,3,72,20
2018-10-27,5,3,1,3,2,10,20,4,6,3,3,6,37,2,2,18,2,2,2,10,7,5,1,5,5,5,2,3,24,4,6,5,2,3,2,25,1,1,2,3,18,2,9,5,4,6,19,3,9,7,3,2,2,5,3,1,3,12,3,3,16,3,6,6,25,11,5,2,2,2,3,3,0,1,20,5,6,7,8,5,0,20,0,4,12,5,33,3,4,2,5,3,4,4,16,1,9,2,27,9
2018-10-28,6,1,15,6,9,5,17,1,8,4,5,5,50,4,2,18,5,7,5,10,4,6,12,0,3,3,3,5,41,6,9,2,9,1,4,53,2,5,5,5,15,1,9,11,6,5,30,4,8,7,7,5,5,7,4,3,6,14,5,7,14,7,4,10,43,16,1,4,3,5,12,4,6,4,18,1,7,12,11,35,5,9,7,11,22,12,40,2,3,1,10,3,8,11,32,5,10,6,61,10
2018-10-29,6,6,5,10,5,4,18,3,10,3,5,3,56,8,3,31,10,6,4,1,7,7,3,4,6,4,2,12,31,3,6,7,8,0,6,48,6,11,3,4,33,3,12,3,8,2,31,7,13,2,10,8,4,5,6,3,7,14,7,5,32,6,9,5,28,18,5,7,5,7,12,16,3,5,23,7,5,20,5,58,5,11,8,2,22,8,32,6,4,4,5,3,7,8,19,5,8,3,28,12
2018-10-30,2,5,3,3,3,7,12,6,6,2,5,3,38,3,2,27,8,8,0,3,3,6,4,3,5,5,2,4,13,1,6,1,6,3,8,43,3,0,2,4,34,4,7,2,6,1,14,3,5,10,13,0,0,3,1,6,4,4,4,1,13,3,2,5,25,18,1,7,8,4,3,11,4,1,14,2,3,9,3,14,2,17,3,5,13,4,37,7,3,1,2,1,2,11,45,7,7,1,20,13
2018-10-31,5,2,4,8,1,3,20,2,8,1,2,9,19,3,2,12,16,3,8,2,0,5,3,3,4,0,1,2,28,9,7,6,3,2,5,31,4,4,3,1,19,2,8,6,5,9,19,4,10,3,7,2,1,6,5,2,3,12,3,3,9,3,1,7,23,15,4,8,4,6,3,6,1,2,14,4,7,11,8,13,3,29,1,7,15,9,40,8,3,3,7,3,2,5,29,3,2,1,23,19
2018-11-01,9,2,8,3,2,6,24,2,7,5,2,4,57,1,5,11,10,5,0,1,2,4,3,3,10,1,1,4,27,3,13,4,9,4,6,47,0,1,5,5,12,4,0,2,2,6,13,4,7,6,5,3,6,3,3,3,5,12,5,7,22,3,7,3,30,19,3,5,3,2,6,6,6,4,16,6,1,17,6,16,3,29,5,5,16,7,35,5,6,1,4,7,6,8,20,4,2,6,24,9
2018-11-02,12,5,5,11,2,5,22,22,10,5,4,1,59,7,3,18,16,6,5,4,7,2,6,4,6,7,2,5,36,7,2,3,16,4,8,46,1,3,3,4,55,1,4,6,14,7,31,3,7,3,5,1,13,6,7,5,4,13,6,1,16,2,11,7,51,20,6,7,6,5,5,11,3,4,12,6,6,19,3,12,8,18,6,2,30,8,50,7,8,7,7,12,5,12,38,6,6,16,35,19
2018-11-03,17,8,2,7,10,9,53,12,9,11,12,10,87,6,2,31,12,7,16,11,13,9,7,20,16,8,8,7,76,18,8,6,9,8,9,77,3,4,6,12,43,10,13,7,12,6,20,11,7,7,22,3,7,6,8,8,14,30,5,10,24,8,4,3,70,21,4,6,11,15,17,9,7,8,30,4,6,27,13,18,12,29,8,21,37,11,143,15,17,9,10,6,7,16,59,11,8,9,89,37
2018-11-04,13,8,10,12,6,8,51,8,1,8,4,14,53,7,11,24,15,7,4,13,7,6,8,7,16,12,5,8,46,9,6,7,18,7,8,55,8,3,3,13,32,5,9,7,6,5,25,6,16,5,33,5,9,7,3,5,5,21,10,6,30,1,8,11,51,31,12,10,8,4,9,11,5,8,21,6,5,26,9,12,8,18,9,12,33,15,92,10,8,8,4,7,8,12,72,16,10,4,74,16
2018-11-05,7,5,14,5,6,7,21,8,9,1,6,2,56,5,9,17,16,5,1,11,4,2,2,5,2,4,5,4,36,5,7,5,8,5,5,51,9,11,5,9,25,5,6,1,6,6,33,7,8,6,4,5,7,4,9,12,3,13,2,4,15,3,10,3,19,26,15,5,4,8,6,1,4,8,9,9,9,19,8,18,2,11,6,0,20,8,40,5,2,3,18,5,7,8,37,10,8,14,43,12
2018-11-06,25,5,10,9,7,5,25,7,8,10,10,9,84,8,9,33,28,7,10,7,5,4,2,7,4,6,3,6,52,11,5,4,13,11,7,53,5,5,8,10,35,6,5,10,9,4,18,4,3,12,18,7,6,4,6,1,13,35,5,3,20,6,9,11,54,28,2,9,9,10,10,0,10,7,24,7,20,15,8,17,2,29,9,10,31,12,62,5,6,5,6,7,5,13,43,14,14,6,53,28
2018-11-07,6,6,6,7,8,9,41,4,4,6,9,7,63,1,7,13,13,5,3,17,3,1,3,3,9,8,3,4,35,4,6,6,13,2,11,54,3,6,3,6,11,3,4,8,5,10,23,3,4,9,10,6,2,3,12,2,11,22,8,4,26,2,5,9,58,34,0,13,4,6,7,4,1,9,12,7,4,7,6,19,3,21,5,3,23,10,59,12,6,5,8,5,5,7,40,8,10,3,64,18
2018-11-08,24,5,3,5,3,5,23,12,5,8,8,4,66,1,5,29,10,6,8,7,1,6,2,3,3,3,5,4,37,5,10,5,18,7,6,57,3,2,3,4,28,2,8,4,3,2,35,5,6,3,9,1,3,2,2,3,6,19,8,2,21,2,7,5,30,21,2,3,9,4,5,4,6,5,19,1,5,18,11,21,1,17,5,5,16,7,38,7,4,5,3,5,8,11,23,5,4,2,44,9
2018-11-09,8,4,1,1,3,3,24,2,3,3,8,5,42,3,1,13,7,2,2,5,2,5,1,4,1,6,4,3,23,3,8,3,4,0,4,28,2,10,2,0,12,3,8,5,3,3,19,5,7,4,7,9,2,1,1,3,4,10,2,1,8,3,1,2,25,13,5,2,5,1,3,3,1,0,14,2,0,10,5,12,1,14,4,3,26,6,28,2,1,4,5,3,2,7,33,1,2,3,35,10
2018-11-10,11,3,3,3,5,6,18,9,3,1,2,5,52,2,4,14,5,3,1,4,5,2,5,1,3,2,4,5,18,7,7,8,3,2,4,44,4,2,2,8,22,3,1,1,8,2,15,2,2,7,4,1,1,3,5,5,8,15,3,2,13,3,6,2,33,16,1,1,2,6,2,4,3,4,7,3,3,19,4,9,0,7,2,2,18,3,19,2,2,6,1,2,2,4,28,7,3,8,41,22
2018-11-11,5,5,2,6,3,3,27,2,9,8,4,8,52,2,5,20,8,10,5,4,8,5,9,4,5,3,2,4,28,2,3,4,5,7,5,47,6,4,6,6,22,2,3,6,7,7,13,7,3,5,11,3,2,9,4,3,8,13,3,7,9,3,3,3,28,16,4,3,3,3,6,8,0,8,16,5,5,9,3,4,4,18,7,4,11,7,20,6,12,1,2,2,2,7,20,4,3,2,40,14
2018-11-12,17,2,6,14,2,10,43,5,8,4,6,8,61,10,3,20,4,10,1,7,5,6,3,3,6,8,5,5,46,6,4,5,7,5,2,41,8,7,10,5,27,7,12,5,15,10,29,12,5,5,0,2,4,7,9,2,5,18,2,0,30,6,3,4,52,27,2,8,4,2,4,5,10,2,33,8,11,22,11,23,4,14,8,7,36,9,57,13,2,1,2,1,8,14,23,5,7,1,56,21
2018-11-13,20,5,6,8,3,5,25,5,8,4,0,5,52,8,4,15,20,5,2,4,1,10,5,5,5,7,5,3,27,3,4,12,8,5,8,47,1,6,5,5,21,3,5,9,5,1,67,2,7,1,5,3,4,9,6,4,3,16,6,5,20,3,7,3,22,12,1,7,4,7,6,9,4,1,10,2,5,21,7,71,7,20,2,5,16,7,10,4,6,5,6,4,2,11,26,4,3,9,37,19
2018-11-14,26,11,6,8,4,6,45,11,7,3,5,9,75,6,5,18,18,5,2,4,1,8,2,6,12,6,6,6,37,6,12,6,6,6,8,45,1,2,5,5,46,6,7,8,3,9,26,13,15,6,12,2,4,7,6,8,13,15,8,4,25,5,4,4,44,30,4,3,10,4,5,2,1,5,22,4,9,27,7,15,4,41,9,6,36,8,53,5,4,6,5,4,7,15,52,5,7,6,52,18
2018-11-15,16,5,1,6,3,2,26,3,9,5,6,5,79,9,15,28,10,6,4,5,4,7,7,6,7,1,12,6,38,6,4,8,6,6,12,59,5,8,3,7,17,3,4,4,9,8,29,5,6,3,5,3,7,4,5,6,4,10,6,4,23,8,7,7,26,31,2,5,2,5,7,9,4,5,10,8,11,36,13,24,6,17,8,8,28,20,52,4,9,8,4,3,7,11,33,4,8,1,43,19
2018-11-16,19,2,2,3,1,8,28,6,6,3,1,2,64,8,3,18,7,5,4,11,7,10,2,5,10,8,3,5,26,0,5,3,14,6,9,56,3,8,4,5,19,4,7,7,5,2,19,4,10,6,4,3,5,4,4,2,4,9,7,7,19,8,8,14,30,28,2,6,4,9,9,7,7,5,12,3,6,29,12,24,5,28,3,7,31,10,40,5,6,5,6,8,6,12,26,5,3,5,47,16
2018-11-17,20,4,3,8,2,6,22,16,7,5,3,3,43,6,11,20,6,7,6,6,3,12,3,2,8,7,4,4,24,4,5,5,6,1,7,39,5,3,6,11,33,10,3,8,15,13,17,7,16,6,12,2,2,11,6,3,5,16,8,3,13,3,3,9,44,26,3,5,0,4,8,8,4,6,13,3,5,14,10,9,5,17,9,6,31,11,32,16,5,5,3,3,5,10,20,5,3,6,41,16
2018-11-18,23,2,5,8,5,5,20,5,11,9,4,8,48,3,7,18,9,2,4,6,6,7,2,5,5,4,7,15,30,3,2,3,7,2,5,46,1,9,6,6,35,4,5,7,7,8,38,7,10,3,9,6,2,5,4,4,3,12,6,6,13,5,7,6,23,27,3,4,1,5,4,9,0,6,9,5,8,23,6,9,5,23,4,3,21,12,30,7,3,10,12,7,4,9,33,8,9,4,39,18
2018-11-19,34,3,10,7,4,14,39,9,12,5,8,14,93,11,6,16,14,13,4,12,6,9,7,9,15,11,13,11,59,8,12,11,7,10,21,78,4,6,7,3,40,14,9,9,7,14,50,11,14,13,11,6,2,5,5,7,9,45,9,6,30,15,13,9,33,28,15,19,11,15,18,13,7,9,23,12,17,42,13,22,6,42,15,10,50,21,63,14,5,12,10,8,7,16,47,8,10,11,53,29
2018-11-20,33,4,6,5,9,13,31,8,13,9,5,2,79,8,5,23,29,16,3,5,2,7,10,8,5,11,8,6,34,5,9,7,16,9,7,84,11,8,4,11,39,2,4,3,6,4,35,7,8,11,16,3,10,13,12,5,5,24,5,5,26,5,6,11,39,24,21,3,9,6,14,12,6,5,13,6,10,41,9,25,1,28,7,3,33,8,60,8,8,10,8,6,3,13,39,8,13,8,38,26
2018-11-21,24,6,9,3,1,2,40,3,9,2,6,6,75,6,6,19,20,8,10,8,5,9,1,3,2,3,7,5,41,10,7,4,6,5,3,52,2,5,5,4,15,5,7,7,12,8,33,6,5,8,19,7,3,1,5,4,2,11,4,3,22,8,2,4,43,29,5,7,3,4,3,18,7,3,5,5,4,27,17,18,10,24,4,5,31,12,34,2,4,4,7,5,2,15,50,5,6,7,51,15
2018-11-22,20,8,4,10,7,7,32,3,11,8,10,6,76,7,8,31,11,7,8,6,4,6,5,9,12,6,10,5,52,5,7,10,12,2,12,69,5,6,5,11,35,9,8,7,8,10,27,8,5,2,16,5,5,10,5,2,6,27,8,9,26,7,9,10,65,36,4,19,10,8,5,14,7,12,23,8,11,24,10,22,0,32,12,7,43,11,67,8,6,6,8,1,5,33,42,6,14,3,46,31
2018-11-23,5,1,1,1,5,1,17,1,4,2,0,3,19,1,1,17,17,0,2,3,4,2,2,0,4,1,2,3,7,1,4,2,3,2,2,9,1,1,3,4,31,1,3,3,6,3,7,2,2,2,2,2,2,2,2,3,2,5,0,2,6,2,2,2,17,6,0,4,1,3,4,0,3,1,4,1,1,9,4,7,0,9,2,1,12,1,12,2,6,1,5,1,0,2,16,0,4,1,11,8
2018-11-24,15,4,2,1,2,0,7,1,2,1,1,1,24,1,1,5,4,0,1,6,1,1,0,0,9,0,1,2,8,9,6,2,4,2,0,18,1,1,1,2,10,1,1,2,2,3,8,3,1,0,6,5,2,1,2,5,5,6,2,2,5,0,1,0,6,3,0,2,0,0,0,2,1,1,3,3,1,16,5,6,1,10,1,2,7,7,11,2,1,2,2,1,1,1,7,2,2,2,6,6
2018-11-25,13,2,1,2,0,2,2,3,2,0,2,1,36,1,0,8,1,0,2,4,1,2,2,1,3,1,1,3,7,2,6,2,3,3,1,14,2,2,4,3,16,0,2,0,0,2,10,4,0,2,6,0,3,2,2,3,1,3,4,0,4,2,0,0,5,8,0,0,1,2,0,2,2,1,4,1,1,13,4,12,0,7,0,2,9,3,9,2,1,1,4,0,2,2,10,2,2,2,6,7
2018-11-26,29,2,3,2,1,0,8,7,3,1,3,5,34,3,5,10,10,1,3,3,3,0,2,1,6,1,2,4,5,1,1,1,4,3,3,20,3,1,3,4,15,3,2,2,3,6,10,1,3,2,8,2,0,0,2,2,4,5,2,0,4,4,4,6,6,11,2,6,3,4,2,1,0,1,4,5,2,16,2,6,3,12,3,3,20,4,17,2,3,4,1,1,0,6,17,3,6,0,12,6
2018-11-27,14,2,4,1,4,3,13,2,5,3,3,5,31,5,2,16,19,3,5,3,0,6,14,1,4,0,5,2,22,2,6,5,2,2,2,27,4,3,4,5,34,4,3,2,16,3,11,1,7,2,8,2,3,1,1,5,1,9,4,2,10,3,5,3,2,13,1,4,5,7,4,3,4,2,24,5,4,14,4,5,5,10,3,4,16,6,14,3,3,3,7,2,4,2,20,2,2,3,9,10
2018-11-28,33,4,0,0,1,2,14,5,2,3,3,5,37,3,3,19,8,2,1,8,5,1,5,6,6,4,1,3,22,5,7,9,5,3,4,40,1,6,3,5,29,2,2,4,10,3,24,3,3,2,7,5,6,4,5,2,2,11,4,7,11,5,3,5,8,14,2,2,7,6,7,6,1,2,18,4,8,22,9,11,4,19,5,2,12,5,11,5,5,5,5,4,2,7,29,4,5,2,22,16
2018-11-29,7,1,1,1,1,1,8,1,3,3,4,8,33,2,1,10,7,2,4,6,2,1,6,2,6,5,3,1,19,2,8,1,4,0,2,31,4,4,0,1,20,3,7,1,2,2,9,6,3,4,8,4,5,5,2,3,4,15,8,2,10,3,4,0,17,21,2,7,3,6,3,3,2,0,3,2,2,10,2,6,1,15,0,2,13,4,13,3,1,2,2,4,0,8,14,4,1,6,27,9
2018-11-30,15,6,16,1,0,2,12,3,4,5,2,6,27,2,1,15,15,3,4,7,3,4,7,0,5,1,5,2,13,0,5,7,3,2,1,25,3,6,3,2,21,3,6,5,5,3,14,4,8,5,5,3,3,2,1,2,2,7,3,3,12,3,4,5,13,8,1,2,1,3,2,5,4,7,14,0,6,12,1,22,3,21,2,2,11,5,6,3,5,2,1,4,2,6,33,6,2,4,32,13
2018-12-01,3,4,4,4,0,2,8,3,5,1,2,1,18,1,1,9,4,3,1,3,2,2,0,2,5,1,3,3,20,1,3,3,2,4,2,33,1,4,3,0,24,5,5,3,7,2,14,2,3,3,2,3,1,0,5,1,1,3,1,1,5,2,3,3,4,8,2,1,2,3,0,4,2,2,14,6,5,11,5,2,1,18,2,3,9,4,11,1,1,3,6,0,4,2,21,5,3,4,17,8
2018-12-02,11,2,2,3,6,2,9,1,6,0,5,2,24,2,4,8,9,3,4,5,2,4,5,6,5,2,4,6,11,3,5,1,5,6,4,41,2,10,4,3,15,0,5,3,1,3,20,9,6,2,1,1,2,5,1,4,2,6,4,0,13,2,6,3,10,16,7,4,3,4,3,5,1,2,20,2,4,18,4,34,3,9,3,1,16,2,3,10,1,4,2,4,4,7,15,5,2,0,26,6
2018-12-03,19,4,0,3,2,8,13,3,2,0,2,2,23,1,4,7,17,2,3,6,0,3,3,2,3,1,4,2,13,1,3,1,4,5,3,24,0,3,3,2,29,2,3,3,3,2,11,4,0,1,3,1,1,4,1,2,2,3,2,4,9,4,0,4,2,8,3,5,7,6,2,8,2,0,13,0,1,16,4,7,6,10,2,1,7,9,9,3,2,5,3,3,4,3,20,3,1,1,14,10
